stub_id,stub_name,tr_id,tr_name,tr_acronym,confidence,reasoning,action
org_57725eb8b6b13c2a,PSOE Valladolid,091307033426-21,"RECURSOS DE LA BIOMASA, S.L.U.","REBI, S.L.U.",Spain,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_644856122203eddc,Authority of the Coptic Orthodox Church of Alexandria,82919556897-62,Représentation de l'Eglise Orthodoxe Roumaine auprès des Institutions européennes,EOR,Belgium,Organisations representing churches and religious communities,Does not represent commercial interests,pending_ai,,pending
org_a46bd1cbc85d2625,Logroño Local Authorities,117410219881-21,European Regional and Local Health Authorities,EUREGHA,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_f9dd3c759ba1a976,Chilean Socialist Party,6698800102307-62,KURDISTANS DEMOKRATISKE PARTI I IRAN-NORGE,PDKI-NORGE,Norway,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_72a6fae076e9a2b6,Spanish Parliament Committee of Justice,056714940530-06,Spanish Confederation of Families of Deaf People,FIAPAS,Spain,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_959095eb810ea834,UK Labour Party,05221658419-01,The Genesis Initiative,,United Kingdom,Think tanks and research institutions,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_83c897d07620e0eb,PSOE-A,309044798405-64,Brunata A/S,,Denmark,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_1254b47c4b017efb,Spanish Embassy,937844895824-34,Sustainability Embassy in Romania,SER,Romania,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_d41d546784e26016,Regional Authority of La Rioja,7382598100629-07,Associação Nacional dos Locadores de Veículos,ARAC,Portugal,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_7f969c3f3bf3b7c2,Regional Authority of Exrtremadura,7382598100629-07,Associação Nacional dos Locadores de Veículos,ARAC,Portugal,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_9d0d6f658e925450,"Nick Aiossa from Transparency International (TI), 501222919-71",637008098962-65,Transparencia Mexicana A.C.,Transparencia Mexicana A.C.,,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_9ffc5305407ed388,Confederation of Industry of the Czech Republic,620820543431-21,ALKP - Association of the Czech Aerospace Industry,ALKP,Czech Republic,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_c66493c05dddf8cc,Hybrid IT services,142820199314-96,Trust-IT Services,Trust-IT,Italy,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_c9929f46136b0465,Regionalbewegung NRW,286777811592-48,Arbeitsgemeinschaft der Wasserwirtschaftsverbände NRW,agw NRW e.V.,Germany,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_c68bdf7e0c1989f9,Bayerischer Staatssekretär Weigert,598056927276-08,Bayerischer Handwerkstag,BHT,Germany,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_968d508f5046b888,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ),131460449326-02,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,GIZ GmbH,Germany,Companies & groups,Does not represent commercial interests,pending_ai,,pending
org_98dfcac2eba2380e,Fair Trade Advocacy Office 20744335040-66,860901940087-20,Stichting Fair Trade Advocacy Office,FTAO,Netherlands,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_6e814982c2c4ce29,DAFNE 060243428664-85,168808092296-73,Consorzio Dafne,Dafne,Italy,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_870aaf658cf3a6e8,"Schweizer Gewerkschaftsbund (SGB) Travail Suisse: Luca Cirigliano, 938999430537-58",07595112423-87,Deutscher Gewerkschaftsbund,DGB,Germany,Trade unions and professional associations,Does not represent commercial interests,pending_ai,,pending
org_9f8a1d75812523df,Norte Vida - Associação para a Promoção da Saúde,201702848903-37,Audiogest - Associação para a Gestão e Distribuição de Direitos,AUDIOGEST,Portugal,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_3192e8642281a0a1,EEB - European Environmental Bureau,151554816791-61,Testbiotech,,Germany,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_2932d253f17e4f2c,Animais de Rua,724014516285-56,Associação Portuguesa das Indústrias de Alimentos Compostos para Animais,IACA,Portugal,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_95d6c079ed45135a,SIOPE Europe,210127094872-92,ΕΛΛΗΝΙΚΗ ΑΝΤΙΚΑΡΚΙΝΙΚΗ ΕΤΑΙΡΕΙΑ,ΕΑΕ,Greece,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_7ff52bd9739a7db6,Members FEANTSA / Norte Vida,927802795225-58,PETRÓLEOS DEL NORTE,,Spain,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_82f4fe580fa50fcc,Members of the European Public Real Estate Association,727236253172-92,Kiinteistönomistajat ja rakennuttajat Rakli ry - Finnish Property Owners Rakli,,Finland,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_798af91e6084d649,Fédération européenne de la joaillerie (FEJ),464744617399-18,FEDERATION NATIONALE DES ASSOCIATIONS D'USAGERS DES TRANSPORTS,FNAUT,France,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_5df36733f23683b2,GIFAS Groupement des industries françaises aéronautiques et spatiales,894169452266-64,Groupement des Industries Françaises Aéronautiques et Spatiales,GIFAS,France,Trade unions and professional associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_8c4e9d9b50412f53,Kenneth Haar from Corporate Europe Observatory,5353162366-85,Corporate Europe Observatory,CEO,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_d38c7b76976951d2,SOLIDAR FOUNDATION,896509149602-65,SOLIDAR +,SOLIDAR +,Belgium,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_5a6398561946717e,WFA world Federation of Advertising,6440918199-49,World Federation of Advertisers,WFA,Belgium,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_47cc22b04a7cd381,German Embassy to the EU,291009697017-37,Representation of German Forest Owners at the EU,,Belgium,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_b0a2e9e4d7f59bfc,Représentation de la Turquie auprès de l'Union Européenne,114095498963-12,Bureau de l'Eglise Orthodoxe auprès de l'Union Européenne,,Belgium,Organisations representing churches and religious communities,Does not represent commercial interests,pending_ai,,pending
org_201ffc44c6be3e8c,Syndicat Français de l'Industrie Cimentière,669118291680-12,VIRBAC,,France,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_28fe8a905e606152,Organisation internationale de la Francophonie (OIF),83141557347-02,COBATY International,CI,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_2df470dedd8cf983,Représentation permanente de Gibraltar,7629520102502-13,PERMANENT REPRESENTATION OF TAMIL EELAM TO THE EUROPEAN UNION,P.R.Tamil Eelam,France,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_fd6539c3cc6c687f,Fédération Française des Maisons de l’Europe,602793150473-54,Centre européen Robert Schuman,CERS,France,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_8eee2e49213ab59d,Association Connecting Electronics Industry (IPC).,390331424747-18,"IPC International, Inc.(operating as Global Electronics Association)",,United States,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_9e113e4c034718f6,Représentation européenne des institutions françaises de sécurité sociale (REIF),821658926799-06,French-German research Institute of Saint-Louis,ISL,France,Think tanks and research institutions,Does not represent commercial interests,pending_ai,,pending
org_df0a18a6f4d8b481,European League Against Rheumatism,400815519771-38,European Leagues,,Switzerland,Trade unions and professional associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_42269afafd94e195,Lärare från Lars Kaggskolan,323934592996-59,Falk AI aktiebolag,,Sweden,Self-employed individuals,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_b7df42b0d78c9466,CAAT-Europe,263591252922-23,Viraschutz Europe,,Italy,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_4e0512e779cac58b,Fundación Pablo Iglesias,5050115101967-68,Universidad Pablo de Olavide,UPO,Spain,Academic institutions,Does not represent commercial interests,pending_ai,,pending
org_955021bbecc8766b,Karlbergsgymnasiet i Åmål,663055898650-16,I & A LLC,I & A,,"Other organisations, public or mixed entities",Promotes their own interests or the collective interests of their members,pending_ai,,pending
